  time (s)              T(t) (K)              P(t) (Pa)           Kinetic En. (n.u.)     Potential En. (n.u.) Total En. (n.u.)
  2.9500e-13          105.18798439            0.00000000        5551.98904184     -2648158.64791014     -2642606.65886830 
  3.0000e-13          106.93013218            0.00000000        5643.94237213     -2694563.77421298     -2688919.83184085 
  3.0500e-13          108.73194449            0.00000000        5739.04489014     -2741159.14182797     -2735420.09693783 
  3.1000e-13          110.58685760            0.00000000        5836.95015309     -2787950.35726407     -2782113.40711099 
  3.1500e-13          112.48813542            0.00000000        5937.30261896     -2834942.31566172     -2829005.01304276 
  3.2000e-13          114.42893448            0.00000000        6039.74107874     -2882139.18955132     -2876099.44847258 
  3.2500e-13          116.40235578            0.00000000        6143.90139247     -2929544.42303392     -2923400.52164145 
  3.3000e-13          118.40149016            0.00000000        6249.41888334     -2977160.73070374     -2970911.31182040 
  3.3500e-13          120.41946335            0.00000000        6355.93071603     -3024990.10129278     -3018634.17057675 
  3.4000e-13          122.44948526            0.00000000        6463.07850015     -3073033.80650474     -3066570.72800459 
  3.4500e-13          124.48490585            0.00000000        6570.51123434     -3121292.41573939     -3114721.90450505 
  3.5000e-13          126.51927668            0.00000000        6677.88856143     -3169765.81734901     -3163087.92878759 
  3.5500e-13          128.54641534     84584954.08596209        6784.88416260     -3218453.24672135     -3211668.36255875 
  3.6000e-13          130.55885035            0.00000000        6891.10368135     -3267353.15072810     -3260462.04704675 
  3.6500e-13          132.55237397            0.00000000        6996.32502770     -3316463.53140230     -3309467.20637460 
  3.7000e-13          134.52187348            0.00000000        7100.27834252     -3365781.85103901     -3358681.57269649 
  3.7500e-13          136.46266575            0.00000000        7202.71644384     -3415305.07775431     -3408102.36131047 
  3.8000e-13          138.37047762            0.00000000        7303.41378735     -3465029.72900550     -3457726.31521815 
  3.8500e-13          140.24138948    162250952.50643897        7402.16349008     -3514951.90919009     -3507549.74570001 
  3.9000e-13          142.06668394     90489909.18009065        7498.50543321     -3565066.80336834     -3557568.29793513 
  3.9500e-13          143.84867001     67247234.10022955        7592.56149110     -3615369.84243621     -3607777.28094511 
  4.0000e-13          145.58376506     70315978.06753926        7684.14256633     -3665856.08038359     -3658171.93781727 
  4.0500e-13          147.26584778    167389069.39914724        7772.92556659     -3716519.92668983     -3708747.00112324 
  4.1000e-13          148.88970166            0.00000000        7858.63515574     -3767355.24056242     -3759496.60540668 
  4.1500e-13          150.45106880            0.00000000        7941.04659541     -3818355.43155300     -3810414.38495759 
  4.2000e-13          151.94436037            0.00000000        8019.86489867     -3869513.31831529     -3861493.45341662 
  4.2500e-13          153.36359403     68692374.87635970        8094.77430746     -3920821.08615226     -3912726.31184480 
  4.3000e-13          154.70236091     72339582.47498542        8165.43655167     -3972270.24178886     -3964104.80523719 
  4.3500e-13          155.95633793    123012077.21093929        8231.62345261     -4023851.83320841     -4015620.20975580 
  4.4000e-13          157.12109680     60231302.43741011        8293.10127722     -4075556.43851523     -4067263.33723801 
  4.4500e-13          158.18837156    214194537.32508302        8349.43373584     -4127373.76138010     -4119024.32764426 
  4.5000e-13          159.15504332    243095590.36341172        8400.45620810     -4179293.17467978     -4170892.71847169 
  4.5500e-13          160.01988392    234654923.17298409        8446.10386976     -4231303.92048433     -4222857.81661457 
  4.6000e-13          160.78248768    130316999.80557531        8486.35530890     -4283395.19654950     -4274908.84124060 
  4.6500e-13          161.44128515    416698410.03725058        8521.12768653     -4335556.03072816     -4327034.90304163 
  4.7000e-13          162.00104861    189391590.72474158        8550.67289194     -4387775.95278390     -4379225.27989196 
  4.7500e-13          162.46989662    223901740.35114563        8575.41943529     -4440045.34758596     -4431469.92815067 
  4.8000e-13          162.85240222    131682038.91607764        8595.60868889     -4492355.08496698     -4483759.47627809 
  4.8500e-13          163.15702476     92528517.61979552        8611.68715110     -4544696.93434924     -4536085.24719815 
  4.9000e-13          163.39915182    110139263.65797687        8624.46700193     -4597064.29621141     -4588439.82920948 
  4.9500e-13          163.58967225    162480427.42133507        8634.52297298     -4649451.73082921     -4640817.20785622 
  5.0000e-13          163.73757003    196293930.08400497        8642.32925328     -4701854.75461712     -4693212.42536384 
  5.0500e-13          163.85341514    396916454.10727519        8648.44374198     -4754270.00425479     -4745621.56051281 
  5.1000e-13          163.94561509    350422768.41744024        8653.31020217     -4806695.00257866     -4798041.69237650 
  5.1500e-13          164.01723887    342394933.44477040        8657.09061887     -4859127.58937478     -4850470.49875591 
  5.2000e-13          164.06313265    153753813.75082681        8659.51296601     -4911565.05163506     -4902905.53866905 
  5.2500e-13          164.08586361    452235516.14986807        8660.71274176     -4964004.93929948     -4955344.22655772 
  5.3000e-13          164.08153799    209607341.44965172        8660.48442867     -5016444.38885731     -5007783.90442864 
  5.3500e-13          164.05016645    171667742.97352400        8658.82858897     -5068880.53422688     -5060221.70563791 
  5.4000e-13          163.99215780     53172580.42381783        8655.76680040     -5121310.55503944     -5112654.78823904 
  5.4500e-13          163.91043327     55978473.92136478        8651.45324978     -5173731.94316451     -5165080.48991473 
  5.5000e-13          163.80804182    140846457.77686033        8646.04886641     -5226142.51898316     -5217496.47011675 
  5.5500e-13          163.69001556    322281155.50734055        8639.81925278     -5278540.64014924     -5269900.82089646 
  5.6000e-13          163.55938026    134607107.65397352        8632.92411355     -5330924.98826065     -5322292.06414710 
  5.6500e-13          163.41435958    168593919.82385725        8625.26969186     -5383294.05467177     -5374668.78497991 
  5.7000e-13          163.25323371    212262062.71592456        8616.76521239     -5435646.14383764     -5427029.37862525 
  5.7500e-13          163.07009069    222860646.87453818        8607.09863237     -5487978.92800983     -5479371.82937746 
  5.8000e-13          162.85942674    274135161.20877063        8595.97945445     -5540289.49395520     -5531693.51450075 
  5.8500e-13          162.62389230    111868566.49965173        8583.54757193     -5592575.19995307     -5583991.65238114 
  5.9000e-13          162.36530578    330708377.94532561        8569.89896458     -5644833.59502064     -5636263.69605606 
  5.9500e-13          162.08282012    220954950.28400904        8554.98892196     -5697062.14494509     -5688507.15602313 
  6.0000e-13          161.78442617    294547436.05742711        8539.23921499     -5749259.16182325     -5740719.92260827 
  6.0500e-13          161.47423920    352728984.20576972        8522.86705373     -5801423.40013517     -5792900.53308143 
  6.1000e-13          161.16285713    334578335.58600849        8506.43181326     -5853554.73797678     -5845048.30616352 
  6.1500e-13          160.85851157    216604012.40297690        8490.36797055     -5905653.92457327     -5897163.55660272 
  6.2000e-13          160.56229092    477540210.64608151        8474.73297379     -5957721.82506818     -5949247.09209439 
  6.2500e-13          160.27781787    377117442.11372024        8459.71803371     -6009759.68761651     -6001299.96958280 
  6.3000e-13          160.00513257    494751240.07091677        8445.32527045     -6061768.76798659     -6053323.44271615 
  6.3500e-13          159.75483890    336756506.52051914        8432.11437241     -6113751.43769730     -6105319.32332489 
  6.4000e-13          159.52061498    274860696.52935320        8419.75166169     -6165709.39980829     -6157289.64814661 
  6.4500e-13          159.30138554    224051633.40313274        8408.18038315     -6217644.23867885     -6209236.05829570 
  6.5000e-13          159.09363133    288398599.03076708        8397.21478592     -6269557.16216301     -6261159.94737709 
  6.5500e-13          158.90157945    350699658.37298506        8387.07798209     -6321449.81941988     -6313062.74143779 
  6.6000e-13          158.71935494    398465978.52580285        8377.45988270     -6373323.23866747     -6364945.77878477 
  6.6500e-13          158.55067869    388006589.16447186        8368.55688201     -6425178.84268784     -6416810.28580584 
  6.7000e-13          158.39654387    181977768.81160051        8360.42140143     -6477018.16385897     -6468657.74245754 
  6.7500e-13          158.25418332    191719133.69065380        8352.90738503     -6528842.44946959     -6520489.54208456 
  6.8000e-13          158.12568505    330334432.03616613        8346.12504208     -6580653.17458266     -6572307.04954057 
  6.8500e-13          158.01030801    256416710.32208359        8340.03525848     -6632451.74079205     -6624111.70553357 
  6.9000e-13          157.90420518    418975238.28068447        8334.43498243     -6684239.14148736     -6675904.70650493 
  6.9500e-13          157.80565272    335896460.64625525        8329.23322721     -6736016.18267715     -6727686.94944994 
  7.0000e-13          157.70407310    170632377.08917031        8323.87169331     -6787782.54456804     -6779458.67287473 
  7.0500e-13          157.59269953    115479066.37864751        8317.99321940     -6839537.18168590     -6831219.18846650 
  7.1000e-13          157.46318001    404911630.30663610        8311.15697318     -6891278.15801296     -6882967.00103977 
  7.1500e-13          157.31318900    298214972.00189984        8303.24020903     -6943003.29306212     -6934700.05285308 
  7.2000e-13          157.13432108    114305447.97964713        8293.79927591     -6994709.51806665     -6986415.71879074 
  7.2500e-13          156.94189174    192132847.61621866        8283.64254935     -7046395.38361887     -7038111.74106952 
  7.3000e-13          156.74385890    157830281.32946146        8273.19006120     -7098060.28842653     -7089787.09836533 
  7.3500e-13          156.54206663    150661450.90531278        8262.53914429     -7149703.83585651     -7141441.29671223 
  7.4000e-13          156.34541847    219239162.68062687        8252.15974170     -7201326.57552464     -7193074.41578293 
  7.4500e-13          156.15630292    210942437.02744249        8242.17792237     -7252929.31318397     -7244687.13526160 
  7.5000e-13          155.97929882    119888289.03073388        8232.83536455     -7304513.33936001     -7296280.50399546 
  7.5500e-13          155.82225707    108974002.47282003        8224.54645127     -7356080.77169593     -7347856.22524465 
  7.6000e-13          155.68381226    421392641.94284385        8217.23911445     -7407633.58171243     -7399416.34259798 
  7.6500e-13          155.56875263    198459710.32298207        8211.16608414     -7459174.24220357     -7450963.07611942 
  7.7000e-13          155.47958234    369652861.21383595        8206.45953466     -7510705.48712274     -7502499.02758808 
  7.7500e-13          155.41450827    111079761.00927037        8203.02482135     -7562229.86094949     -7554026.83612814 
  7.8000e-13          155.36847521    150977281.15076622        8200.59512369     -7613749.37367881     -7605548.77855512 
  7.8500e-13          155.34751287     60143678.52804739        8199.48869811     -7665266.67529996     -7657067.18660186 
  7.9000e-13          155.34645336    301976203.14011317        8199.43277511     -7716783.87193676     -7708584.43916164 
  7.9500e-13          155.36120808    155822245.37605938        8200.21155302     -7768302.63935127     -7760102.42779826 
  8.0000e-13          155.38887674            0.00000000        8201.67194851     -7819824.34403934     -7811622.67209083 
  8.0500e-13          155.42732421    312624517.82983607        8203.70126722     -7871350.12299969     -7863146.42173247 
  8.1000e-13          155.47665601    129976258.29408704        8206.30507799     -7922881.12096920     -7914674.81589120 
  8.1500e-13          155.53275878     81741309.60978058        8209.26627136     -7974418.04660937     -7966208.78033801 
  8.2000e-13          155.58456750    109403403.19034815        8212.00081826     -8025960.44142166     -8017748.44060340 
  8.2500e-13          155.64009182    246778744.26711878        8214.93147987     -8077508.69297845     -8069293.76149858 
  8.3000e-13          155.70293953    321509983.82130450        8218.24868223     -8129063.57238425     -8120845.32370202 
  8.3500e-13          155.75484985     74322164.48197159        8220.98859108     -8180623.92518623     -8172402.93659514 
  8.4000e-13          155.80903333    255174203.08912900        8223.84848147     -8232189.99507201     -8223966.14659053 
  8.4500e-13          155.86237812    212840463.35903510        8226.66410450     -8283761.69819406     -8275535.03408956 
  8.5000e-13          155.91945628    181636284.39426646        8229.67678055     -8335339.43580813     -8327109.75902758 
  8.5500e-13          155.97439054    164925209.74362358        8232.57629808     -8386922.98885696     -8378690.41255889 
  8.6000e-13          156.02096128    204159977.79315218        8235.03437554     -8438511.47949130     -8430276.44511576 
  8.6500e-13          156.05896070    218130374.38563180        8237.04004555     -8490104.00463551     -8481866.96458996 
  8.7000e-13          156.07744217    166824611.50165051        8238.01552696     -8541698.50340261     -8533460.48787566 
  8.7500e-13          156.08335347    258228709.90323195        8238.32753445     -8593293.64447752     -8585055.31694306 
  8.8000e-13          156.07067451    163698268.53259033        8237.65831878     -8644887.45982450     -8636649.80150572 
  8.8500e-13          156.04178764    223462769.50686052        8236.13362408     -8696478.23092728     -8688242.09730321 
  8.9000e-13          155.98684847    108581163.54199086        8233.23384715     -8748063.19933285     -8739829.96548569 
  8.9500e-13          155.90881951     81989636.58187120        8229.11535449     -8799639.91993930     -8791410.80458481 
  9.0000e-13          155.81287851    165819947.79448915        8224.05143631     -8851206.49450142     -8842982.44306511 
  9.0500e-13          155.70362076    222065613.38338760        8218.28463826     -8902761.51175573     -8894543.22711747 
  9.1000e-13          155.58503988    355108443.38601655        8212.02575091     -8954303.98351335     -8946091.95776244 
  9.1500e-13          155.45769662    269936923.17828101        8205.30437128     -9005832.98396794     -8997627.67959666 
  9.2000e-13          155.32430095    188491582.26546630        8198.26353558     -9057347.87527058     -9049149.61173500 
  9.2500e-13          155.18956160    331460155.99801117        8191.15177865     -9108848.51956208     -9100657.36778343 
  9.3000e-13          155.05474594    212465349.62239310        8184.03599368     -9160334.91480276     -9152150.87880908 
  9.3500e-13          154.92007539    331900785.58275265        8176.92786804     -9211807.08374368     -9203630.15587564 
  9.4000e-13          154.78658354     62961422.43631440        8169.88195589     -9263265.15886947     -9255095.27691358 
  9.4500e-13          154.65833138    129784014.20478292        8163.11260295     -9314709.69837577     -9306546.58577282 
  9.5000e-13          154.53328880    326900782.54232377        8156.51265699     -9366141.04290823     -9357984.53025123 
  9.5500e-13          154.41120564    252692794.32051170        8150.06891363     -9417559.50378053     -9409409.43486691 
  9.6000e-13          154.29179636    146653865.96504885        8143.76630237     -9468965.36016876     -9460821.59386639 
  9.6500e-13          154.17367557    248032461.43222222        8137.53169899     -9520358.74456561     -9512221.21286662 
  9.7000e-13          154.06007699    204875712.08750832        8131.53578555     -9571740.13106074     -9563608.59527520 
  9.7500e-13          153.94094235    230300336.15864721        8125.24766985     -9623108.93242671     -9614983.68475686 
  9.8000e-13          153.82330971    250083463.13041303        8119.03883194     -9674465.30710081     -9666346.26826886 
  9.8500e-13          153.71050681    155237625.91117632        8113.08491535     -9725809.76592607     -9717696.68101072 
  9.9000e-13          153.60422878    106129869.10444081        8107.47539228     -9777143.00014752     -9769035.52475524 
  9.9500e-13          153.50041951    141790447.35282195        8101.99617363     -9828465.27257519     -9820363.27640156 
  1.0000e-12          153.39884091    157203191.80025813        8096.63469410     -9879776.82012795     -9871680.18543384 
